departamento,provincia,municipio,codigo_municipio,codigo,nombre,urbano-rural,camas,latitude,longitude,subsector,tipo,nivel,telefono
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700021,Tierras Nuevas,urbano,0,-17.8487,-63.215303000000006,publico,centro salud,1,3536010
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700022,Las Americas,urbano,0,-17.85891,-63.19410799999999,publico,centro salud,1,3569332
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700023,C.S. Las Misiones Boliviano A.,urbano,0,-17.799541,-63.166012,organismos no gubernamentales,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700024,Elvira Wunderlich,urbano,13,-17.803257000000002,-63.172522,publico,centro salud,1,3579524
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700025,Santa Rosita,urbano,0,-17.787965,-63.197832999999996,publico,centro salud,1,3524833
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700026,Virgen De Fatima - Urb.,urbano,14,-17.814982999999998,-63.199375,publico,centro salud,1,3526720
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700027,San Pantaleon,rural,0,-17.879131,-62.943695,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700028,25 De Diciembre,urbano,0,-17.815425,-63.142136,publico,centro salud,1,3622308
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700029,Santa Isabel,urbano,0,-17.769751,-63.15064,publico,centro salud,1,3475090
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700030,C.S. Prosalud Villa Pillin,urbano,0,-17.758167999999998,-63.16043199999999,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700031,H.B. Clinica Prosalud,urbano,20,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700032,C.S. Prosalud Dr. I. Suarez,urbano,4,-17.796753,-63.166349,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700033,C.S. Prosalud Dr. D. Foianini,urbano,4,-17.775481,-63.154879,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700034,C.S. Prosalud La Morita,urbano,4,-17.815820000000002,-63.179866000000004,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700035,Los Olivos,urbano,0,-17.827261,-63.184712,publico,centro salud,1,3563660
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700036,Lazareto,urbano,0,-17.783679,-63.15959399999999,publico,centro salud,1,3461151
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700037,C.S. Prosalud Los Lotes,urbano,4,-17.861547,-63.172360999999995,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700038,Sagrada Familia(Scz),urbano,0,-17.831093,-63.224741,publico,centro salud,1,3547686
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700039,C.S. Prosalud La Cuchilla,urbano,0,-17.818293,-63.202079000000005,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700040,C.S. Prosalud La Madre,urbano,4,-17.790696,-63.2111,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700041,C.S. Prosalud El Carmen,urbano,0,-17.803534,-63.190497,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700042,C.S. Prosalud Heroes Del Chaco,urbano,4,-17.80169,-63.143604,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700043,C.S. San Antonio Urb.,urbano,0,-17.801460000000002,-63.171687,iglesia,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700044,C.S. Buen Samaritano -Sta.Cruz,urbano,6,-17.823458,-63.138780000000004,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700045,C.S. Kolping 15 De Diciembre,urbano,0,-17.735928,-63.1435,iglesia,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700046,C.S. Kolping Paraiso,urbano,0,-17.773516,-63.171597,iglesia,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700047,Hamacas,urbano,0,-17.756399,-63.168997999999995,publico,centro salud,1,3427473
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700048,C.S. Kolping-Los Chacos,urbano,2,-17.754537,-63.119271999999995,iglesia,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700049,C.S. San Martin-Las Pampitas,urbano,0,-17.690967,-63.153247,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700050,C.S. Marie Stops Bolivia,urbano,0,-17.796932,-63.190627,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700051,Sante Sud (Alto Olivo),urbano,0,-17.833973,-63.178290000000004,publico,centro salud,1,3560379
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700052,San Carlos(Scz),urbano,17,-17.75641,-63.180092,publico,centro salud,1,3715000
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700053,C.S. La Santa Cruz,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700054,C.S. Prosalud Las Pampitas,urbano,3,-17.766842999999998,-63.119279000000006,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700055,C.S. San Rafael - Urb.,urbano,2,-17.800082999999997,-63.157856,iglesia,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700056,C.S. Providencia,urbano,7,-17.812445999999998,-63.176485,iglesia,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700057,La Colorada,urbano,0,-17.823504,-63.172349,publico,centro salud,1,3569872
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700058,H.B. San Martin De P. Cuchilla,urbano,0,-17.82526,-63.201639,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700059,C.S. Casa De La Salud-A.S.P.,urbano,0,-17.80925,-63.195986,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700060,San Antonio Santa Cruz,urbano,0,-17.781003,-63.117142,publico,centro salud,1,3491199
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700061,H.B. Virgen Milagrosa,urbano,25,-17.824906,-63.132402,iglesia,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700062,C.S. Coplan  3000,urbano,0,-17.827618,-63.131431000000006,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700063,Preventiva Sud,urbano,0,-17.830341,-63.122966000000005,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700064,San Agustin(Scz),urbano,0,-17.840075,-63.12001600000001,publico,centro salud,1,3701909
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700065,C.S. Santa Monica,urbano,15,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700066,18 De Marzo,urbano,0,-17.792768,-63.12276,publico,centro salud,1,3493919
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700067,H.B. Hernandez Vera,urbano,78,-17.797748000000002,-63.135296,iglesia,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700068,C.S. Villa Alegre,urbano,0,-17.804202,-63.128402,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700069,C.S. C.I.E.S. Santa Cruz,urbano,0,-17.796128,-63.190084,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700070,C.S. San Juan Bautista,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700071,C.S. Policlinico Cns Km 6,urbano,2,-17.828577,-63.226829,seguridad social (cajas),centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700072,Brigida,urbano,2,-17.756352,-63.19474,publico,centro salud,1,3418228
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700073,C.S. Santa Barbara,urbano,2,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700074,H.B. Cl. San Prudencio,urbano,2,-17.827889000000003,-63.226057999999995,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700075,H.B. Cl. Copacabana,urbano,2,-17.82874,-63.227796999999995,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700076,H.B. Cl. Melendres,urbano,2,-17.803301,-63.19909200000001,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700077,H.B. Cl. De La Banca Privada,urbano,6,-17.777010999999998,-63.185375,seguridad social (cajas),hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700078,H.G. C.P.S.,urbano,0,-17.777768,-63.186216,seguridad social (cajas),hospital general,3,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700079,H.G. C.N.S.,urbano,0,-17.784179,-63.176778000000006,seguridad social (cajas),hospital general,3,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700080,C.S. C.N.S. Villa 1 De Mayo,urbano,71,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700081,C.S. 10 De Octubre,urbano,2,-17.743526,-63.12003000000001,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700082,Maria Cecilia,urbano,0,-17.813829000000002,-63.115016000000004,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700083,C.S. Villa Pillin  Pro Familia,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700084,Montero Hoyos,urbano,0,-17.638170000000002,-62.822562,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700085,Palmar Del Oratorio,urbano,0,-17.881812,-63.150895999999996,publico,centro salud,1,3227404
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700086,Vida Y Esperanza,urbano,0,-17.814208999999998,-63.103094999999996,publico,centro salud,1,3625952
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700087,Mi Salud,urbano,0,-17.828530999999998,-63.112762,publico,centro salud,1,3628357
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700088,H.B. Clinica Pereyra,urbano,8,-17.746909,-63.188539,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700089,C.S. San Juan,urbano,2,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700090,H.B. Clinica Ucebol,urbano,20,-17.731343,-63.169511,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700091,H.B. Clinica Jesus Maria,urbano,10,-17.732848999999998,-63.167662,organismos privados,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700092,C.S. Policlinico Cns Irala,urbano,0,-17.807478,-63.138397,seguridad social (cajas),centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700093,C.S. C.N.S. Santos  Dumont,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700094,C.S. C.N.S.  Pauserna,urbano,0,-17.778554,-63.159174,seguridad social (cajas),centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700095,Pueblo Nuevo(Scz),rural,0,-17.85074,-63.064226,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700096,C.S. Quiroz,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700097,C.S. Coopapi,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700098,C.S. San Lorenzo,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700099,C.S. Mayo,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700100,H.B. Cl. Angel Foianini,urbano,31,-17.791732999999997,-63.179838000000004,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700101,12 De Diciembre,urbano,0,-17.819702,-63.130417,publico,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700102,C.S. Maria Stops (Plan 3000),urbano,0,-17.824064,-63.130904,organismos no gubernamentales,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700103,C.S. Villa Rosario,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700104,H.B. Cl. #3 Policial,urbano,0,-17.808176,-63.200235,policia nacional,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700105,H.B. Clinica Santa Maria,urbano,0,-17.790592999999998,-63.17270500000001,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700106,C.S. Clinica Mayo,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700107,H.B. Clinica Saavedra,urbano,0,-17.776598999999997,-63.174503,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700108,H.B. Clinica Alemana,urbano,0,-17.766810999999997,-63.170218000000006,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700109,H.B. Clinica Incor,urbano,0,-17.788291,-63.194998,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700110,H.B. Clinica Urkupiña,urbano,0,-17.798327,-63.197327,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700111,C.S. Clinica Torres,urbano,0,-17.743536,-63.174333999999995,organismos privados,centro salud,1,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700112,H.B. Clinica San Patricio,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700113,H.B. Clinica El Cristo,urbano,0,0.0,0.0,,,,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700114,H.B. Clinica Niño Jesus,urbano,0,-17.778518,-63.187938,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700115,H.B. Clinica San Jose,urbano,0,-17.785476,-63.190461,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700116,H.B. Clinica Montalvo Srl.,urbano,0,-17.796245000000003,-63.198802,organismos privados,hospital segundo nivel,2,0
Santa Cruz,Andres Ibañez,Santa Cruz de la Sierra,70101,700117,C.S. Clinica San Pedro,urbano,0,-17.812167000000002,-63.191897999999995,organismos privados,centro salud,1,0
Santa Cruz,Andres Ibañez,Cotoca,70102,700118,Los Tajibos - Cotoca,rural,0,-17.75389,-62.996621999999995,publico,puesto de salud,1,67898713
Santa Cruz,Andres Ibañez,Cotoca,70102,700119,Hospital Municipal Virgen De Cotoca,urbano,51,-17.754345,-62.997389,publico,hospital segundo nivel,2,3883956
Santa Cruz,Andres Ibañez,Cotoca,70102,700120,Campanero,rural,5,-17.734345,-62.958389000000004,publico,puesto de salud,1,67898715
Santa Cruz,Andres Ibañez,Cotoca,70102,700121,Puerto Pailas,urbano,0,-17.669731,-62.794298,publico,puesto de salud,1,67898721
Santa Cruz,Andres Ibañez,Porongo (Ayacucho),70103,700122,Sombrerito,rural,2,-17.887345,-63.367389,publico,puesto de salud,1,67850898
Santa Cruz,Andres Ibañez,Porongo (Ayacucho),70103,700123,San Juan Bautista(Scz-Porongo),rural,6,-17.851345000000002,-63.309389,publico,centro salud,1,3841001
Santa Cruz,Andres Ibañez,Porongo (Ayacucho),70103,700124,Terebinto,rural,3,-17.721345,-63.382389,publico,puesto de salud,1,78461568
Santa Cruz,Andres Ibañez,Porongo (Ayacucho),70103,700125,Santa Fe De Amboro - Stc,rural,2,-17.719345,-63.487389,publico,puesto de salud,1,73115860
Santa Cruz,Andres Ibañez,La Guardia,70104,700126,Romulo Gomez,urbano,39,-17.892798000000003,-63.331761,publico,hospital segundo nivel,2,3840292
Santa Cruz,Andres Ibañez,La Guardia,70104,700127,Santa Teresa (Km 12) Scz,rural,4,-17.873345,-63.273389,publico,puesto de salud,1,3223711
Santa Cruz,Andres Ibañez,La Guardia,70104,700128,Pedro Lorenzo,rural,3,-17.953418,-63.251298,publico,puesto de salud,1,3230181
Santa Cruz,Andres Ibañez,La Guardia,70104,700129,Villa Arrien,rural,1,-17.951529999999998,-63.231525,publico,puesto de salud,1,3231178
Santa Cruz,Andres Ibañez,La Guardia,70104,700130,Basilio,rural,6,-18.120818,-63.191789,publico,puesto de salud,1,3231077
Santa Cruz,Andres Ibañez,La Guardia,70104,700131,El Carmen Km.9,rural,5,-17.849763,-63.251206999999994,publico,centro salud,1,3548919
Santa Cruz,Andres Ibañez,La Guardia,70104,700132,San Jose (La Guardia),rural,2,-17.938198999999997,-63.353353000000006,publico,puesto de salud,1,3840305
Santa Cruz,Andres Ibañez,La Guardia,70104,700133,San Silvestre,urbano,6,-17.911821,-63.325708,publico,puesto de salud,1,3222421
Santa Cruz,Andres Ibañez,El Torno,70105,700134,El Torno,urbano,40,-17.992435999999998,-63.383480000000006,publico,hospital segundo nivel,2,3822112
Santa Cruz,Andres Ibañez,El Torno,70105,700135,Forestal,rural,0,-17.976345000000002,-63.441389,publico,puesto de salud,1,71005808
Santa Cruz,Andres Ibañez,El Torno,70105,700136,Junta Piray,rural,0,-17.983345,-63.390389,publico,puesto de salud,1,77675434
Santa Cruz,Andres Ibañez,El Torno,70105,700137,San Luis,urbano,2,-18.142345000000002,-63.482389000000005,publico,puesto de salud,1,73668736
Santa Cruz,Andres Ibañez,El Torno,70105,700138,Jorochito,urbano,2,-18.056981,-63.431753,publico,puesto de salud,1,77318351
Santa Cruz,Andres Ibañez,El Torno,70105,700139,Angostura,rural,2,-18.162436,-63.509843999999994,publico,puesto de salud,1,75001509
Santa Cruz,Andres Ibañez,El Torno,70105,700140,Hosp.  Dermatologico,rural,40,-18.001345,-63.378389,publico,instituto especializado,3,0
Santa Cruz,Andres Ibañez,El Torno,70105,700141,Limoncito,urbano,3,-18.028345,-63.403389000000004,publico,puesto de salud,1,60030833
Santa Cruz,Andres Ibañez,El Torno,70105,700142,Taruma,urbano,1,-18.119345000000003,-63.460389,publico,puesto de salud,1,73626667
Santa Cruz,Andres Ibañez,El Torno,70105,700143,Santa Rita(Scz),urbano,2,-17.979345000000002,-63.372389,publico,puesto de salud,1,78083427
Santa Cruz,Andres Ibañez,El Torno,70105,700144,Santa Martha,urbano,1,-17.963708999999998,-63.364067000000006,publico,puesto de salud,1,69031933
Santa Cruz,Andres Ibañez,El Torno,70105,700145,Villa Tumavi,rural,0,-18.077345,-63.365389,publico,puesto de salud,1,78105921
Santa Cruz,Warnes,Warnes,70201,700146,Las Barreras,rural,0,-17.449345,-63.180389,publico,centro salud,1,0
Santa Cruz,Warnes,Warnes,70201,700147,Azuzaqui,rural,0,-17.432345,-63.160389,publico,puesto de salud,1,70827596
Santa Cruz,Warnes,Warnes,70201,700148,El Barrial,rural,1,-17.482345000000002,-63.055389,publico,centro salud,1,0
Santa Cruz,Warnes,Warnes,70201,700149,Ofelia Sanchez,rural,0,-17.641244,-63.17781,publico,centro salud,1,0
Santa Cruz,Warnes,Warnes,70201,700150,Clara Chuchio,rural,0,-17.610345000000002,-63.097389,publico,centro salud,1,0
Santa Cruz,Warnes,Warnes,70201,700151,Las Gamas,rural,0,-17.587345000000003,-63.014389,publico,centro salud,1,0
Santa Cruz,Warnes,Warnes,70201,700152,Los Chacos,rural,0,-17.29309,-63.01404300000001,publico,puesto de salud,1,0
Santa Cruz,Warnes,Warnes,70201,700153,Los Ciervos,rural,0,-17.373345,-62.990389,publico,puesto de salud,1,0
Santa Cruz,Warnes,Warnes,70201,700154,Ntra. Sra. Rosario,urbano,42,-17.511785,-63.166706999999995,publico,hospital segundo nivel,2,9232111
Santa Cruz,Warnes,Warnes,70201,700155,Ignacio Warnes,rural,6,-17.50346,-63.169683,publico,centro salud,1,9232561
Santa Cruz,Warnes,Warnes,70201,700156,San Martin De Porrez,rural,0,-17.245547,-62.997792000000004,publico,centro salud,1,0
Santa Cruz,Warnes,Warnes,70201,700157,Consultorio Familiar Este,rural,0,-17.511502,-63.14719100000001,publico,centro salud,1,65017445
Santa Cruz,Warnes,Warnes,70201,700158,Villa El Carmen(Scz),rural,1,-17.423779999999997,-63.204702000000005,publico,puesto de salud,1,75077056
Santa Cruz,Warnes,Warnes,70201,700159,La Esperanza,rural,0,-17.290345000000002,-63.040389000000005,publico,centro salud,1,0
Santa Cruz,Warnes,Okinawa,70202,700160,R.P.M.G. Okinawa,urbano,0,-17.216883,-62.894102000000004,publico,centro salud,1,9237286
Santa Cruz,Warnes,Okinawa,70202,700161,Nuevo Horizonte,rural,0,-17.324345,-62.800389,publico,centro salud,1,72664847
Santa Cruz,Warnes,Okinawa,70202,700162,San Miguel(Scz),rural,0,-17.426345,-62.908389,publico,centro salud,1,77005800
Santa Cruz,Velasco,San Ignacio,70301,700163,Candelaria De Noza,rural,1,-16.377345000000002,-61.040389000000005,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700164,El Carmen De Ruiz,rural,0,-16.049345000000002,-61.099389,publico,centro salud,1,73694095
Santa Cruz,Velasco,San Ignacio,70301,700165,Espiritu,rural,0,-16.185345,-60.520389,publico,puesto de salud,1,9622056
Santa Cruz,Velasco,San Ignacio,70301,700166,San Bartolo,rural,0,-16.301345,-59.895389,publico,puesto de salud,1,9622056
Santa Cruz,Velasco,San Ignacio,70301,700167,San Javierito,rural,0,-16.161345,-61.004389,publico,puesto de salud,1,9622056
Santa Cruz,Velasco,San Ignacio,70301,700168,H.B. Santa Isabel,urbano,100,0.0,0.0,,,,0
Santa Cruz,Velasco,San Ignacio,70301,700169,C.S. C.N.S. San Ignacio,rural,0,-16.374786999999998,-60.968006,seguridad social (cajas),centro salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700170,San Martin(Scz),rural,9,-15.396345000000002,-61.487389,publico,centro salud,1,72697764
Santa Cruz,Velasco,San Ignacio,70301,700171,San Nicolas Cerrito,rural,0,-15.321345,-60.420389,publico,centro salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700172,Santa Rosa De Roca,rural,7,-15.939345000000001,-61.494389,publico,centro salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700173,Santa Ana(Scz-San Ignacio De Velasco),rural,0,-16.585345,-60.688389,publico,centro salud,1,67824591
Santa Cruz,Velasco,San Ignacio,70301,700174,El Campamento,rural,0,-15.177345,-61.019389000000004,publico,centro salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700175,Porvenir,rural,1,-13.986345000000002,-61.547389,publico,puesto de salud,1,17398817
Santa Cruz,Velasco,San Ignacio,70301,700176,San Simon,rural,0,-15.461345000000001,-60.895389,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700177,Piso Firme,rural,4,-13.628345000000001,-61.740389,publico,centro salud,1,9622056
Santa Cruz,Velasco,San Ignacio,70301,700178,Florida(Scz-San Ignacio De Velasco),rural,0,-14.608345000000002,-61.196389,publico,puesto de salud,1,9622056
Santa Cruz,Velasco,San Ignacio,70301,700179,Palmarito,rural,0,-15.390345000000002,-60.963389,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700180,San Lorenzito,rural,0,-15.862345000000001,-60.269389000000004,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Ignacio,70301,700181,Julio Manuel Aramayo,urbano,70,-16.375345000000003,-60.968389,publico,hospital segundo nivel,2,9622170
Santa Cruz,Velasco,San Ignacio,70301,700182,San Vicente(Scz),rural,0,-16.276316,-60.078678000000004,publico,centro salud,1,71670923
Santa Cruz,Velasco,San Ignacio,70301,700183,San Juan De Macono,rural,0,-16.042345,-60.186389,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Miguel,70302,700184,Salvador Pilon Florian,urbano,10,-16.700235,-60.9699,publico,centro salud,1,39624211
Santa Cruz,Velasco,San Miguel,70302,700185,Cerrito,rural,0,-16.622345000000003,-61.102389,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Miguel,70302,700186,San Juan De Lomerio,rural,2,-17.076345,-61.492389,publico,puesto de salud,1,0
Santa Cruz,Velasco,San Rafael,70303,700187,Santiago Paris,urbano,12,-16.787345000000002,-60.676389,publico,centro salud,1,39624011
Santa Cruz,Velasco,San Rafael,70303,700188,El Tuna,rural,0,-16.633345000000002,-59.697389,publico,centro salud,1,11398817
Santa Cruz,Ichilo,Buena Vista,70401,700189,Roque Aguilera(Buena Vista),urbano,1,-17.458345,-63.660389,publico,centro salud,1,9322097
Santa Cruz,Ichilo,Buena Vista,70401,700190,Arboleda,rural,0,-17.413345,-63.614389,publico,puesto de salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700191,Caranda,rural,0,-17.518345,-63.536389,publico,centro salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700192,Huaytu,rural,0,-17.557345,-63.636389,publico,centro salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700193,Espejitos,rural,0,-17.597345,-63.610389,publico,puesto de salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700194,San Miguel - B.Vista,rural,0,-17.427345000000003,-63.528389000000004,publico,puesto de salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700195,Villa Diego,rural,0,-17.638345,-63.530389,publico,puesto de salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700196,Palacio,rural,0,-17.358345,-63.610389,publico,puesto de salud,1,0
Santa Cruz,Ichilo,Buena Vista,70401,700197,El Carmen(Scz),rural,0,-17.528345,-63.691389,publico,puesto de salud,1,77818040
Santa Cruz,Ichilo,San Carlos,70402,700198,Ichilo,rural,45,-17.405345,-63.732389000000005,publico,hospital segundo nivel,2,9352070
Santa Cruz,Ichilo,San Carlos,70402,700199,Santa Fe,urbano,0,-17.398345000000003,-63.828389,publico,centro salud,1,39343322
